group,race,gender,model,perturbation,severity,similarity,status
Black_Male,Black,Male,ArcFace,gaussian_noise,15,0.83724261710587,FAILURE
Black_Male,Black,Male,ArcFace,gaussian_blur,7,0.9487822920220005,MATCH
Black_Male,Black,Male,ArcFace,gamma_correction,0.5,0.8788170558526508,MATCH
Black_Male,Black,Male,VGG-Face,eye_occlusion,high,0.8931747791536971,MATCH
Black_Male,Black,Male,VGG-Face,gaussian_noise,15,0.8307937443509156,FAILURE
Black_Male,Black,Male,VGG-Face,gaussian_blur,7,0.9809569546297716,MATCH
Black_Male,Black,Male,VGG-Face,gamma_correction,0.5,0.8535007244823956,MATCH
Black_Male,Black,Male,Facenet,eye_occlusion,high,0.9993417831299414,MATCH
Black_Male,Black,Male,Facenet,gaussian_noise,15,0.9353182745578037,MATCH
Black_Male,Black,Male,Facenet,gaussian_blur,7,0.9781109615488651,MATCH
Black_Male,Black,Male,Facenet,gamma_correction,0.5,0.9221546667528967,MATCH
Black_Male,Black,Male,ArcFace,eye_occlusion,high,0.9976300239788051,MATCH
Black_Male,Black,Male,ArcFace,gaussian_noise,15,0.9372057076248139,MATCH
Black_Male,Black,Male,ArcFace,gaussian_blur,7,0.9844422300816638,MATCH
Black_Male,Black,Male,ArcFace,gamma_correction,0.5,0.9805505043136269,MATCH
Black_Male,Black,Male,VGG-Face,eye_occlusion,high,0.9993745045439631,MATCH
Black_Male,Black,Male,VGG-Face,gaussian_noise,15,0.9460897678962413,MATCH
Black_Male,Black,Male,VGG-Face,gaussian_blur,7,0.9929584021919902,MATCH
Black_Male,Black,Male,VGG-Face,gamma_correction,0.5,0.8854032679693139,MATCH
Black_Male,Black,Male,Facenet,eye_occlusion,high,0.8645634057038847,MATCH
Black_Male,Black,Male,Facenet,gaussian_noise,15,0.9120740194677427,MATCH
Black_Male,Black,Male,Facenet,gaussian_blur,7,0.9889061805465444,MATCH
Black_Male,Black,Male,Facenet,gamma_correction,0.5,0.847753976090861,FAILURE
Black_Male,Black,Male,ArcFace,eye_occlusion,high,0.7336124727362884,FAILURE
Black_Male,Black,Male,ArcFace,gaussian_noise,15,0.7877161633856248,FAILURE
Black_Male,Black,Male,ArcFace,gaussian_blur,7,0.9778541137928056,MATCH
Black_Male,Black,Male,ArcFace,gamma_correction,0.5,0.8712175829195847,MATCH
Black_Male,Black,Male,VGG-Face,eye_occlusion,high,0.8031012697790085,FAILURE
Black_Male,Black,Male,VGG-Face,gaussian_noise,15,0.8819121420703915,MATCH
Black_Male,Black,Male,VGG-Face,gaussian_blur,7,0.988144384084376,MATCH
Black_Male,Black,Male,VGG-Face,gamma_correction,0.5,0.8006330325012971,FAILURE
Black_Male,Black,Male,Facenet,eye_occlusion,high,0.9999999999999999,MATCH
Black_Male,Black,Male,Facenet,gaussian_noise,15,0.9573788030661924,MATCH
Black_Male,Black,Male,Facenet,gaussian_blur,7,0.9743554917376234,MATCH
Black_Male,Black,Male,Facenet,gamma_correction,0.5,0.3705534773474732,FAILURE
Black_Male,Black,Male,ArcFace,eye_occlusion,high,1.0000000000000002,MATCH
Black_Male,Black,Male,ArcFace,gaussian_noise,15,0.9175642002450498,MATCH
Black_Male,Black,Male,ArcFace,gaussian_blur,7,0.9493004612015492,MATCH
Black_Male,Black,Male,ArcFace,gamma_correction,0.5,0.8148449316113774,FAILURE
Black_Male,Black,Male,VGG-Face,eye_occlusion,high,1.0000000000000002,MATCH
Black_Male,Black,Male,VGG-Face,gaussian_noise,15,0.9476537965256823,MATCH
Black_Male,Black,Male,VGG-Face,gaussian_blur,7,0.9821895943882918,MATCH
Black_Male,Black,Male,VGG-Face,gamma_correction,0.5,0.6886297095527529,FAILURE
Black_Male,Black,Male,Facenet,eye_occlusion,high,0.9226022634131843,MATCH
Black_Male,Black,Male,Facenet,gaussian_noise,15,0.8975984920864479,MATCH
Black_Male,Black,Male,Facenet,gaussian_blur,7,0.9475100193525837,MATCH
Black_Male,Black,Male,Facenet,gamma_correction,0.5,0.5713494862541936,FAILURE
Black_Male,Black,Male,ArcFace,eye_occlusion,high,0.9600980805599589,MATCH
Black_Male,Black,Male,ArcFace,gaussian_noise,15,0.9242689791834362,MATCH
Black_Male,Black,Male,ArcFace,gaussian_blur,7,0.9860311704818974,MATCH
Black_Male,Black,Male,ArcFace,gamma_correction,0.5,0.9599978969817534,MATCH
Black_Male,Black,Male,VGG-Face,eye_occlusion,high,0.9644684016747542,MATCH
Black_Male,Black,Male,VGG-Face,gaussian_noise,15,0.9144409204015923,MATCH
Black_Male,Black,Male,VGG-Face,gaussian_blur,7,0.990509340060053,MATCH
Black_Male,Black,Male,VGG-Face,gamma_correction,0.5,0.9386439571390615,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.9671377170570196,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9223174394263302,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.8844956692554967,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.5810942664849282,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9646861660818763,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.9396454079207082,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9516787337100233,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.8942249742506315,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.9473843920747759,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9102740453760993,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9891738262006905,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.800993537052674,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.6314832097188063,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9897622069517622,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9866237071259545,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.78945073369795,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.6295924193783768,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.9110764058376067,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9569741550249745,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.767467424270401,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.6551956728336802,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9885142459990772,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.972099047757724,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.7004806299646006,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.9556819609597896,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9469984028069384,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9467701805737149,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.9377167680590712,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.8979465257260798,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.8722415267262951,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9582868803816382,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.8503127048560605,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.7750473096288578,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.8716613450059062,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9900074545311264,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.8500904293019235,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.617196178836892,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9715993285663254,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9812487972679391,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.36943860555080993,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.7406365922685304,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.8959741839941888,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9729585991986901,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.8490030231310102,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.6016601112593314,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.921710689256415,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9822290987704902,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.6336844371767106,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.9593553668143778,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.975342300067757,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9918396946968789,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.9606611722205542,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9114580362644674,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.9558873667884862,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9818918147656323,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.9697876290624914,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.7488561710933809,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9587646198469323,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.987699443114549,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.8769293890458902,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.832343242950864,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.961313089046141,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9712281951874385,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.7403213662900429,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9211076454601571,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.8544550441110029,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9572584939279611,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.9217683686042621,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.83720079244529,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.931607765152719,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9728903830809758,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.7915780941915418,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.840499765780016,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.6723313047732871,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.8028403885784438,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.28792873664712454,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9130985701705998,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.7784179246176236,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9733910943679459,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.8026184498319505,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.7999534904647733,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.856440857726757,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9857299162596068,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.8729651964977888,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.9932882555921116,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9413070335029796,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9972635139160487,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.9666228958069942,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.8926630587952527,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.8959925010402976,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9894601365512434,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.951296899780897,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.9513330912877636,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.8488705862619388,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9890260837722116,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.8186664887909485,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.9841222332258339,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9711345287944955,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9689269634248575,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.9515043570539318,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9813884481361221,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.9429049635449995,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9754109618167505,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.9728356790943794,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.975652064340174,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9566577252758115,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9736738102376781,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.9266982828462728,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.9729608298641554,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9845250799970598,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.973529561349424,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.9821702601583591,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9090424146510724,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.9310288884508149,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9512740425714756,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.976779714624833,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.7913043543252523,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9606653804415369,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9648096439060813,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.9110785076055473,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.9593357647727712,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9249414489806979,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9903052061854812,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.8895345111780518,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9038244389601439,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.8973437949561227,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9931653882783059,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.8522177478695074,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.7955501405393901,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9181748655319212,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9865142294792745,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.7491587844804751,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.7903777123892037,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.30442497593817297,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9420675205849509,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.22332239645686536,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9866470994855286,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.05125987533328976,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9871603979090855,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.05510268204430605,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.6617337942632001,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.12785194825192028,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.7425009187958401,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.13934676384963318,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.9525615949427398,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9744860994395749,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9802173435856866,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.6960928735439652,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.9428540714798451,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.9362104410697333,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9837142938200336,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.9177562355436759,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.7842179591880983,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.8791972524956002,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9860274650167323,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.9325911648193986,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,eye_occlusion,high,0.841442608907624,FAILURE
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_noise,15,0.9657216895813832,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gaussian_blur,7,0.9499818193972,MATCH
Southeast Asian_Female,Southeast Asian,Female,Facenet,gamma_correction,0.5,0.7843606498155643,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,eye_occlusion,high,0.8357446963777316,FAILURE
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_noise,15,0.893409976527669,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gaussian_blur,7,0.9563414585971504,MATCH
Southeast Asian_Female,Southeast Asian,Female,ArcFace,gamma_correction,0.5,0.9620769185214587,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,eye_occlusion,high,0.7938925527477283,FAILURE
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_noise,15,0.9346672827823206,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gaussian_blur,7,0.9720687285901214,MATCH
Southeast Asian_Female,Southeast Asian,Female,VGG-Face,gamma_correction,0.5,0.8874279707377484,MATCH
